Drone_ID,Elapsed_ms,Pitch,Roll,Yaw,Velocity_ms,Altitude_m,GPR_Score,Deviation_Flag,Detected_Mine_ID,Camera_Frame_URL,Pos_X,Pos_Y,Pos_Z
drone_1,250200,-0.0646,-0.0198,0.269,5.0293,28.1,0.9983,0,61,http://internal-drone-net/cam/drone_1/frame_00250200.jpg,166.5488,256.0523,28.1
drone_2,250200,-0.031,-0.0004,1.03,5.0103,27.66,0.2453,0,-1,http://internal-drone-net/cam/drone_2/frame_00250200.jpg,47.2142,150.4974,27.66
drone_1,250300,0.009,-0.0187,0.2198,5.0085,19.36,0.9646,0,61,http://internal-drone-net/cam/drone_1/frame_00250300.jpg,167.03,256.1884,19.36
drone_2,250300,-0.0261,0.0167,1.0735,5.0989,25.07,0.1357,0,-1,http://internal-drone-net/cam/drone_2/frame_00250300.jpg,47.4697,150.9272,25.07
drone_1,250400,0.0009,0.0143,0.2838,5.1248,23.46,0.9725,0,61,http://internal-drone-net/cam/drone_1/frame_00250400.jpg,167.5111,256.3245,23.46
drone_2,250400,0.0119,0.0163,1.0723,5.1054,33.52,0.1614,0,-1,http://internal-drone-net/cam/drone_2/frame_00250400.jpg,47.7252,151.3569,33.52
drone_1,250500,-0.0068,0.0046,0.2374,5.0884,31.12,0.9866,0,61,http://internal-drone-net/cam/drone_1/frame_00250500.jpg,167.9922,256.4606,31.12
drone_2,250500,0.0054,-0.0021,1.0069,4.7889,27.64,0.0721,0,-1,http://internal-drone-net/cam/drone_2/frame_00250500.jpg,47.9808,151.7867,27.64
drone_1,250600,0.0205,-0.0215,0.3262,5.2209,24.87,0.986,0,61,http://internal-drone-net/cam/drone_1/frame_00250600.jpg,168.4733,256.5967,24.87
drone_2,250600,0.0087,-0.006,1.0509,5.0364,26.9,0.0425,0,-1,http://internal-drone-net/cam/drone_2/frame_00250600.jpg,48.2363,152.2165,26.9
drone_1,250700,-0.0214,0.0003,0.2365,4.7572,23.72,0.9931,0,61,http://internal-drone-net/cam/drone_1/frame_00250700.jpg,168.9544,256.7327,23.72
drone_2,250700,0.015,0.0126,0.9855,4.9845,19.32,0.1101,0,-1,http://internal-drone-net/cam/drone_2/frame_00250700.jpg,48.4918,152.6462,19.32
drone_1,250800,0.0113,0.0141,0.3186,5.2062,29.42,0.9609,0,61,http://internal-drone-net/cam/drone_1/frame_00250800.jpg,169.4356,256.8688,29.42
drone_2,250800,0.029,0.0151,1.053,5.2713,22.21,0.1376,0,-1,http://internal-drone-net/cam/drone_2/frame_00250800.jpg,48.7474,153.076,22.21
drone_1,250900,-0.051,0.0024,0.8531,4.7559,18.61,0.9662,0,61,http://internal-drone-net/cam/drone_1/frame_00250900.jpg,170.2032,257.3489,18.61
drone_2,250900,-0.0177,0.0009,1.019,5.0815,19.29,0.0428,0,-1,http://internal-drone-net/cam/drone_2/frame_00250900.jpg,49.0029,153.5058,19.29
drone_1,251000,-0.0154,-0.0108,0.82,5.1213,23.89,0.9898,0,61,http://internal-drone-net/cam/drone_1/frame_00251000.jpg,170.5494,257.7097,23.89
drone_2,251000,0.0218,-0.0243,1.0485,5.059,22.56,0.0351,0,-1,http://internal-drone-net/cam/drone_2/frame_00251000.jpg,49.2584,153.9356,22.56
drone_1,251100,0.015,0.0003,0.7798,5.1961,31.85,0.0879,0,-1,http://internal-drone-net/cam/drone_1/frame_00251100.jpg,170.8956,258.0704,31.85
drone_2,251100,-0.0061,0.01,1.0193,5.1163,21.22,0.203,0,-1,http://internal-drone-net/cam/drone_2/frame_00251100.jpg,49.514,154.3653,21.22
drone_1,251200,0.0072,-0.0358,0.7969,5.2055,21.81,0.1046,0,-1,http://internal-drone-net/cam/drone_1/frame_00251200.jpg,171.2417,258.4312,21.81
drone_2,251200,-0.0074,-0.0171,1.0307,4.9292,23.01,0.1091,0,-1,http://internal-drone-net/cam/drone_2/frame_00251200.jpg,49.7695,154.7951,23.01
drone_1,251300,0.0143,0.0361,0.8418,4.9946,19.85,0.0172,0,-1,http://internal-drone-net/cam/drone_1/frame_00251300.jpg,171.5879,258.792,19.85
drone_2,251300,0.016,0.0061,1.0088,5.0485,34.76,0.0825,0,-1,http://internal-drone-net/cam/drone_2/frame_00251300.jpg,50.025,155.2249,34.76
drone_1,251400,0.0348,0.0206,0.8197,4.84,23.08,0.1167,0,-1,http://internal-drone-net/cam/drone_1/frame_00251400.jpg,171.934,259.1528,23.08
drone_2,251400,0.0002,0.0304,1.0221,4.9471,33.43,0.2151,0,-1,http://internal-drone-net/cam/drone_2/frame_00251400.jpg,50.2806,155.6546,33.43
drone_1,251500,0.0394,0.0099,0.7838,4.9993,20.5,0.1351,0,-1,http://internal-drone-net/cam/drone_1/frame_00251500.jpg,172.2802,259.5136,20.5
drone_2,251500,0.0135,0.0175,1.0311,5.2128,22.84,0.1393,0,-1,http://internal-drone-net/cam/drone_2/frame_00251500.jpg,50.5361,156.0844,22.84
drone_1,251600,-0.0029,-0.0183,0.7724,5.1733,26.59,0.2043,0,-1,http://internal-drone-net/cam/drone_1/frame_00251600.jpg,172.6264,259.8744,26.59
drone_2,251600,0.0375,0.0082,0.8292,4.8711,30.01,0.0127,0,-1,http://internal-drone-net/cam/drone_2/frame_00251600.jpg,51.0499,156.7272,30.01
drone_1,251700,-0.008,-0.0133,0.8387,4.9797,25.15,0.987,1,32,http://internal-drone-net/cam/drone_1/frame_00251700.jpg,172.9725,260.2352,25.15
drone_2,251700,-0.0106,-0.0093,0.8029,4.9741,26.03,0.1668,0,-1,http://internal-drone-net/cam/drone_2/frame_00251700.jpg,51.3961,157.088,26.03
drone_1,251800,0.0062,0.0305,0.9202,5.0973,25.25,0.9897,0,32,http://internal-drone-net/cam/drone_1/frame_00251800.jpg,173.27,260.6371,25.25
drone_2,251800,-0.0227,0.0136,0.813,4.7724,26.47,0.086,0,-1,http://internal-drone-net/cam/drone_2/frame_00251800.jpg,51.7423,157.4488,26.47
drone_1,251900,-0.0404,0.024,0.9086,4.8503,24.75,0.9898,0,32,http://internal-drone-net/cam/drone_1/frame_00251900.jpg,173.5674,261.039,24.75
drone_2,251900,0.0058,-0.0021,0.8029,5.041,28.8,0.094,0,-1,http://internal-drone-net/cam/drone_2/frame_00251900.jpg,52.0884,157.8096,28.8
drone_1,252000,-0.002,0.0257,0.916,4.9705,33.4,0.9708,0,32,http://internal-drone-net/cam/drone_1/frame_00252000.jpg,173.8649,261.4409,33.4
drone_2,252000,-0.0004,-0.0163,0.8024,4.8023,21.84,0.2364,0,-1,http://internal-drone-net/cam/drone_2/frame_00252000.jpg,52.4346,158.1704,21.84
drone_1,252100,0.0273,-0.0324,0.9581,5.0145,18.64,0.9713,0,32,http://internal-drone-net/cam/drone_1/frame_00252100.jpg,174.1623,261.8428,18.64
drone_2,252100,-0.014,-0.0271,0.8055,4.9544,30.71,0.2067,0,-1,http://internal-drone-net/cam/drone_2/frame_00252100.jpg,52.7808,158.5312,30.71
drone_1,252200,-0.0083,-0.0054,0.9387,4.9206,24.45,0.9697,0,32,http://internal-drone-net/cam/drone_1/frame_00252200.jpg,174.4598,262.2447,24.45
drone_2,252200,0.0003,0.01,0.7499,5.1185,31.27,0.0733,0,-1,http://internal-drone-net/cam/drone_2/frame_00252200.jpg,53.1269,158.892,31.27
drone_1,252300,-0.009,-0.0178,0.9613,4.9548,23.7,0.9737,0,32,http://internal-drone-net/cam/drone_1/frame_00252300.jpg,174.7572,262.6466,23.7
drone_2,252300,0.003,0.0202,0.8271,5.2156,33.19,0.0916,0,-1,http://internal-drone-net/cam/drone_2/frame_00252300.jpg,53.4731,159.2527,33.19
drone_1,252400,-0.0133,-0.0183,0.9641,4.909,24.4,0.9893,0,32,http://internal-drone-net/cam/drone_1/frame_00252400.jpg,175.0547,263.0485,24.4
drone_2,252400,-0.0376,0.0168,0.769,5.3633,21.46,0.0507,0,-1,http://internal-drone-net/cam/drone_2/frame_00252400.jpg,53.8193,159.6135,21.46
drone_1,252500,0.0012,-0.0086,0.976,4.8771,30.56,0.9628,0,32,http://internal-drone-net/cam/drone_1/frame_00252500.jpg,175.3521,263.4504,30.56
drone_2,252500,0.0263,-0.0243,0.7796,4.8563,31.38,0.2496,0,-1,http://internal-drone-net/cam/drone_2/frame_00252500.jpg,54.1654,159.9743,31.38
drone_1,252600,-0.0001,-0.0205,0.9907,4.737,29.15,0.9841,0,32,http://internal-drone-net/cam/drone_1/frame_00252600.jpg,175.6495,263.8523,29.15
drone_2,252600,-0.0031,0.0075,0.8138,5.1971,30.89,0.0101,0,-1,http://internal-drone-net/cam/drone_2/frame_00252600.jpg,54.5116,160.3351,30.89
drone_1,252700,0.0418,-0.021,0.9365,4.9059,31.99,0.9845,0,32,http://internal-drone-net/cam/drone_1/frame_00252700.jpg,175.947,264.2542,31.99
drone_2,252700,0.0003,0.014,0.8828,5.0423,33.37,0.2262,0,-1,http://internal-drone-net/cam/drone_2/frame_00252700.jpg,54.8578,160.6959,33.37
drone_1,252800,-0.0139,-0.0106,0.9813,5.0678,31.34,0.9996,0,32,http://internal-drone-net/cam/drone_1/frame_00252800.jpg,176.2444,264.6561,31.34
drone_2,252800,0.0194,0.033,0.7971,4.7164,31.27,0.0379,0,-1,http://internal-drone-net/cam/drone_2/frame_00252800.jpg,55.2039,161.0567,31.27
drone_1,252900,-0.0235,0.012,0.9353,5.152,22.59,0.9603,0,32,http://internal-drone-net/cam/drone_1/frame_00252900.jpg,176.5419,265.058,22.59
drone_2,252900,0.0055,0.0063,0.8095,4.8497,34.26,0.1358,0,-1,http://internal-drone-net/cam/drone_2/frame_00252900.jpg,55.5501,161.4175,34.26
drone_1,253000,-0.0075,-0.0009,0.8984,4.8373,29.02,0.9813,0,32,http://internal-drone-net/cam/drone_1/frame_00253000.jpg,176.8393,265.4599,29.02
drone_2,253000,0.013,-0.0271,0.8021,4.8115,30.57,0.1494,0,-1,http://internal-drone-net/cam/drone_2/frame_00253000.jpg,55.8962,161.7783,30.57
drone_1,253100,0.0069,0.0139,0.888,5.0387,32.63,0.9773,0,32,http://internal-drone-net/cam/drone_1/frame_00253100.jpg,177.1368,265.8619,32.63
drone_2,253100,-0.0108,0.0136,0.8419,5.1113,32.0,0.0242,0,-1,http://internal-drone-net/cam/drone_2/frame_00253100.jpg,56.2424,162.1391,32.0
drone_1,253200,-0.0062,0.0142,0.9222,5.0362,32.24,0.9842,0,32,http://internal-drone-net/cam/drone_1/frame_00253200.jpg,177.4342,266.2638,32.24
drone_2,253200,0.018,-0.0233,0.8132,5.1807,20.28,0.0988,0,-1,http://internal-drone-net/cam/drone_2/frame_00253200.jpg,56.5886,162.4999,20.28
drone_1,253300,0.0179,0.034,0.9852,4.8188,27.6,0.9626,0,32,http://internal-drone-net/cam/drone_1/frame_00253300.jpg,177.7316,266.6657,27.6
drone_2,253300,-0.0025,0.0107,0.8092,5.0073,29.58,0.0908,0,-1,http://internal-drone-net/cam/drone_2/frame_00253300.jpg,56.9347,162.8607,29.58
drone_1,253400,0.0282,-0.0275,0.931,4.9549,25.44,0.991,0,32,http://internal-drone-net/cam/drone_1/frame_00253400.jpg,178.0291,267.0676,25.44
drone_2,253400,0.0171,0.0029,0.7969,5.0267,19.78,0.0983,0,-1,http://internal-drone-net/cam/drone_2/frame_00253400.jpg,57.2809,163.2214,19.78
drone_1,253500,0.006,-0.031,0.9524,4.9539,17.98,0.983,0,32,http://internal-drone-net/cam/drone_1/frame_00253500.jpg,178.3265,267.4695,17.98
drone_2,253500,0.0185,-0.0053,0.7997,4.9141,25.39,0.1849,0,-1,http://internal-drone-net/cam/drone_2/frame_00253500.jpg,57.6271,163.5822,25.39
drone_1,253600,-0.0259,0.0289,0.9304,5.0761,31.12,0.9952,0,32,http://internal-drone-net/cam/drone_1/frame_00253600.jpg,178.624,267.8714,31.12
drone_2,253600,-0.0027,-0.0069,0.834,5.1467,23.13,0.1572,0,-1,http://internal-drone-net/cam/drone_2/frame_00253600.jpg,57.9732,163.943,23.13
drone_1,253700,-0.0257,-0.0236,0.9001,4.7202,21.18,0.9904,0,32,http://internal-drone-net/cam/drone_1/frame_00253700.jpg,178.9214,268.2733,21.18
drone_2,253700,-0.0095,-0.0045,0.846,5.2423,20.85,0.1847,0,-1,http://internal-drone-net/cam/drone_2/frame_00253700.jpg,58.3194,164.3038,20.85
drone_1,253800,0.0085,0.0169,-0.0042,4.8123,22.36,0.9933,0,32,http://internal-drone-net/cam/drone_1/frame_00253800.jpg,179.7002,268.6526,22.36
drone_2,253800,0.0149,-0.0079,0.8191,4.82,19.9,0.2263,0,-1,http://internal-drone-net/cam/drone_2/frame_00253800.jpg,58.6656,164.6646,19.9
drone_1,253900,-0.0109,-0.0195,0.0054,4.9841,27.7,0.9855,0,32,http://internal-drone-net/cam/drone_1/frame_00253900.jpg,180.2002,268.6553,27.7
drone_2,253900,0.0072,0.0115,0.7835,5.0293,28.17,0.1975,0,-1,http://internal-drone-net/cam/drone_2/frame_00253900.jpg,59.0117,165.0254,28.17
drone_1,254000,0.0315,-0.003,0.0565,4.9952,20.78,0.9903,0,32,http://internal-drone-net/cam/drone_1/frame_00254000.jpg,180.7001,268.658,20.78
drone_2,254000,-0.044,-0.0142,0.7965,5.4496,19.93,0.0037,0,-1,http://internal-drone-net/cam/drone_2/frame_00254000.jpg,59.3579,165.3862,19.93
drone_1,254100,0.021,0.0414,0.004,4.8823,24.12,0.9627,0,32,http://internal-drone-net/cam/drone_1/frame_00254100.jpg,181.2001,268.6607,24.12
drone_2,254100,0.0271,-0.0047,0.8159,5.2588,31.46,0.2167,0,-1,http://internal-drone-net/cam/drone_2/frame_00254100.jpg,59.7041,165.747,31.46
drone_1,254200,0.0013,0.0145,0.0261,5.1436,31.84,0.9741,0,32,http://internal-drone-net/cam/drone_1/frame_00254200.jpg,181.7001,268.6634,31.84
drone_2,254200,0.0123,0.017,0.798,5.0928,33.01,0.0069,0,-1,http://internal-drone-net/cam/drone_2/frame_00254200.jpg,60.0502,166.1078,33.01
drone_1,254300,-0.0024,0.0162,0.2493,4.9161,25.11,0.9925,0,32,http://internal-drone-net/cam/drone_1/frame_00254300.jpg,182.2929,268.796,25.11
drone_2,254300,0.0092,0.0031,0.8274,4.9018,22.0,0.1318,0,-1,http://internal-drone-net/cam/drone_2/frame_00254300.jpg,60.3964,166.4686,22.0
drone_1,254400,0.0083,0.0216,0.2761,4.8802,24.36,0.9659,0,32,http://internal-drone-net/cam/drone_1/frame_00254400.jpg,182.7752,268.928,24.36
drone_2,254400,0.0139,-0.0153,0.8114,4.8636,33.81,0.096,0,-1,http://internal-drone-net/cam/drone_2/frame_00254400.jpg,60.7425,166.8294,33.81
drone_1,254500,0.0179,0.02,0.2866,5.0529,19.22,0.9951,0,32,http://internal-drone-net/cam/drone_1/frame_00254500.jpg,183.2574,269.06,19.22
drone_2,254500,-0.0295,0.0103,0.7784,4.8358,32.15,0.2075,0,-1,http://internal-drone-net/cam/drone_2/frame_00254500.jpg,61.0887,167.1902,32.15
drone_1,254600,0.0304,-0.0061,0.2961,5.0202,27.55,0.9697,0,32,http://internal-drone-net/cam/drone_1/frame_00254600.jpg,183.7397,269.1921,27.55
drone_2,254600,-0.0037,-0.0141,0.7954,5.152,30.92,0.0906,0,-1,http://internal-drone-net/cam/drone_2/frame_00254600.jpg,61.4349,167.5509,30.92
drone_1,254700,0.0043,0.0125,0.2176,5.1008,22.37,0.9762,0,32,http://internal-drone-net/cam/drone_1/frame_00254700.jpg,184.2219,269.3241,22.37
drone_2,254700,0.0037,0.018,0.8222,4.9205,27.57,0.2153,0,-1,http://internal-drone-net/cam/drone_2/frame_00254700.jpg,61.781,167.9117,27.57
drone_1,254800,-0.0136,0.0376,0.5298,5.1205,27.73,0.964,0,32,http://internal-drone-net/cam/drone_1/frame_00254800.jpg,184.7602,269.6056,27.73
drone_2,254800,0.0491,0.0226,0.7942,5.2049,20.03,0.1395,0,-1,http://internal-drone-net/cam/drone_2/frame_00254800.jpg,62.1272,168.2725,20.03
drone_1,254900,-0.0209,0.0104,0.5789,5.0817,21.46,0.9638,0,32,http://internal-drone-net/cam/drone_1/frame_00254900.jpg,185.1919,269.8579,21.46
drone_2,254900,0.0145,0.0084,0.8299,5.028,31.47,0.1303,0,-1,http://internal-drone-net/cam/drone_2/frame_00254900.jpg,62.4734,168.6333,31.47
drone_1,255000,0.0291,-0.0177,0.5291,5.2202,23.07,0.9892,0,32,http://internal-drone-net/cam/drone_1/frame_00255000.jpg,185.6235,270.1103,23.07
drone_2,255000,-0.0068,-0.0128,0.7942,4.9483,31.93,0.0207,0,-1,http://internal-drone-net/cam/drone_2/frame_00255000.jpg,62.8195,168.9941,31.93
drone_1,255100,0.035,0.0048,0.5327,4.8598,23.29,0.9715,0,32,http://internal-drone-net/cam/drone_1/frame_00255100.jpg,186.0552,270.3626,23.29
drone_2,255100,0.0052,0.0178,0.8319,4.7359,24.87,0.1177,0,-1,http://internal-drone-net/cam/drone_2/frame_00255100.jpg,63.1657,169.3549,24.87
drone_1,255200,-0.004,-0.0145,0.4872,5.2582,32.16,0.9858,0,32,http://internal-drone-net/cam/drone_1/frame_00255200.jpg,186.4868,270.6149,32.16
drone_2,255200,-0.0025,-0.0337,1.0364,4.8538,32.95,0.0379,0,-1,http://internal-drone-net/cam/drone_2/frame_00255200.jpg,63.7318,170.1084,32.95
drone_1,255300,0.0158,0.025,0.8352,4.9862,30.78,0.9615,0,32,http://internal-drone-net/cam/drone_1/frame_00255300.jpg,186.9339,271.0262,30.78
drone_2,255300,0.0131,0.0014,1.07,5.0925,20.14,0.1247,0,-1,http://internal-drone-net/cam/drone_2/frame_00255300.jpg,63.9873,170.5381,20.14
drone_1,255400,-0.0076,0.0101,0.7499,4.9237,32.91,0.984,0,32,http://internal-drone-net/cam/drone_1/frame_00255400.jpg,187.2855,271.3816,32.91
drone_2,255400,0.0502,0.0089,0.996,4.798,30.75,0.0597,0,-1,http://internal-drone-net/cam/drone_2/frame_00255400.jpg,64.2429,170.9679,30.75
drone_1,255500,-0.0161,0.0156,0.8031,4.6445,31.89,0.9708,0,32,http://internal-drone-net/cam/drone_1/frame_00255500.jpg,187.6372,271.7371,31.89
drone_2,255500,0.016,-0.0184,0.9854,4.7368,28.91,0.0944,0,-1,http://internal-drone-net/cam/drone_2/frame_00255500.jpg,64.4984,171.3977,28.91
drone_1,255600,-0.0044,-0.0371,0.7574,5.0358,17.58,0.979,0,32,http://internal-drone-net/cam/drone_1/frame_00255600.jpg,187.9888,272.0925,17.58
drone_2,255600,-0.011,0.0081,1.0255,5.1704,29.37,0.2192,0,-1,http://internal-drone-net/cam/drone_2/frame_00255600.jpg,64.7539,171.8274,29.37
drone_1,255700,-0.0005,-0.0275,0.766,5.031,21.97,0.9633,0,32,http://internal-drone-net/cam/drone_1/frame_00255700.jpg,188.3404,272.448,21.97
drone_2,255700,0.0218,0.0115,1.0546,4.9303,26.27,0.0971,0,-1,http://internal-drone-net/cam/drone_2/frame_00255700.jpg,65.0095,172.2572,26.27
drone_1,255800,-0.0454,0.0066,1.0728,5.1613,20.36,0.9991,0,32,http://internal-drone-net/cam/drone_1/frame_00255800.jpg,188.6658,272.9609,20.36
drone_2,255800,-0.0049,-0.0249,1.0448,4.9423,34.51,0.2154,0,-1,http://internal-drone-net/cam/drone_2/frame_00255800.jpg,65.265,172.687,34.51
drone_1,255900,-0.0303,-0.0113,1.0688,4.6977,22.61,0.9667,0,32,http://internal-drone-net/cam/drone_1/frame_00255900.jpg,188.9135,273.3953,22.61
drone_2,255900,0.0056,-0.0242,1.04,5.091,30.11,0.0845,0,-1,http://internal-drone-net/cam/drone_2/frame_00255900.jpg,65.5205,173.1168,30.11
drone_1,256000,0.0111,-0.0186,1.0773,5.1033,20.38,0.9778,0,32,http://internal-drone-net/cam/drone_1/frame_00256000.jpg,189.1612,273.8296,20.38
drone_2,256000,-0.0361,0.0098,1.0319,5.051,25.09,0.178,0,-1,http://internal-drone-net/cam/drone_2/frame_00256000.jpg,65.7761,173.5465,25.09
drone_1,256100,0.0329,0.0173,1.1005,4.9744,28.63,0.9677,1,87,http://internal-drone-net/cam/drone_1/frame_00256100.jpg,189.4088,274.264,28.63
drone_2,256100,0.0136,0.0026,1.0142,5.1909,19.41,0.0568,0,-1,http://internal-drone-net/cam/drone_2/frame_00256100.jpg,66.0316,173.9763,19.41
drone_1,256200,-0.0289,-0.0151,0.5491,5.1053,22.23,0.9716,0,87,http://internal-drone-net/cam/drone_1/frame_00256200.jpg,189.8449,274.5087,22.23
drone_2,256200,0.0242,-0.01,1.0186,5.0564,19.29,0.1813,0,-1,http://internal-drone-net/cam/drone_2/frame_00256200.jpg,66.2871,174.4061,19.29
drone_1,256300,-0.0218,0.0028,0.5073,4.9004,20.16,0.9947,0,87,http://internal-drone-net/cam/drone_1/frame_00256300.jpg,190.2809,274.7533,20.16
drone_2,256300,-0.0241,-0.0086,1.0718,4.8628,30.31,0.0613,0,-1,http://internal-drone-net/cam/drone_2/frame_00256300.jpg,66.5427,174.8358,30.31
drone_1,256400,0.0105,-0.0065,0.4722,5.0101,27.93,0.9999,0,87,http://internal-drone-net/cam/drone_1/frame_00256400.jpg,190.717,274.998,27.93
drone_2,256400,-0.0081,-0.0181,1.0614,5.0279,20.85,0.2425,0,-1,http://internal-drone-net/cam/drone_2/frame_00256400.jpg,66.7982,175.2656,20.85
drone_1,256500,-0.017,-0.0274,0.4582,5.1701,18.88,0.9823,0,87,http://internal-drone-net/cam/drone_1/frame_00256500.jpg,191.153,275.2427,18.88
drone_2,256500,-0.0119,0.0163,1.0309,5.1193,28.76,0.1516,0,-1,http://internal-drone-net/cam/drone_2/frame_00256500.jpg,67.0537,175.6954,28.76
drone_1,256600,-0.0036,-0.0211,0.4703,5.018,28.1,0.9919,0,87,http://internal-drone-net/cam/drone_1/frame_00256600.jpg,191.589,275.4873,28.1
drone_2,256600,-0.0104,-0.0681,1.0002,4.8818,27.75,0.0867,0,-1,http://internal-drone-net/cam/drone_2/frame_00256600.jpg,67.3093,176.1252,27.75
drone_1,256700,-0.0064,-0.0196,0.8981,4.9496,30.39,0.9867,0,87,http://internal-drone-net/cam/drone_1/frame_00256700.jpg,191.996,275.9097,30.39
drone_2,256700,-0.03,-0.0194,1.0213,4.8891,33.97,0.1142,0,-1,http://internal-drone-net/cam/drone_2/frame_00256700.jpg,67.5648,176.5549,33.97
drone_1,256800,0.0002,0.0023,0.8274,5.2256,19.93,0.9833,0,87,http://internal-drone-net/cam/drone_1/frame_00256800.jpg,192.3235,276.2876,19.93
drone_2,256800,0.0101,0.0056,1.0162,4.9717,29.64,0.0254,0,-1,http://internal-drone-net/cam/drone_2/frame_00256800.jpg,67.8203,176.9847,29.64
drone_1,256900,-0.0294,-0.0065,0.856,4.9976,32.56,0.9863,0,87,http://internal-drone-net/cam/drone_1/frame_00256900.jpg,192.6509,276.6654,32.56
drone_2,256900,0.0003,0.0057,1.0356,4.8489,22.3,0.0094,0,-1,http://internal-drone-net/cam/drone_2/frame_00256900.jpg,68.0759,177.4145,22.3
drone_1,257000,-0.0426,0.0037,0.8551,5.1526,33.08,0.9845,0,87,http://internal-drone-net/cam/drone_1/frame_00257000.jpg,192.9784,277.0432,33.08
drone_2,257000,-0.0088,0.0257,1.0563,4.9023,33.16,0.1412,0,-1,http://internal-drone-net/cam/drone_2/frame_00257000.jpg,68.3314,177.8442,33.16
drone_1,257100,-0.0282,0.0114,0.8754,4.8579,30.07,0.9936,0,87,http://internal-drone-net/cam/drone_1/frame_00257100.jpg,193.3059,277.4211,30.07
drone_2,257100,-0.0169,0.0023,1.0154,5.0324,26.53,0.1228,0,-1,http://internal-drone-net/cam/drone_2/frame_00257100.jpg,68.5869,178.274,26.53
drone_1,257200,-0.0466,0.0164,1.0948,4.9606,22.93,0.9687,0,87,http://internal-drone-net/cam/drone_1/frame_00257200.jpg,193.5968,277.9543,22.93
drone_2,257200,0.0088,-0.0072,1.0448,5.1637,21.69,0.0968,0,-1,http://internal-drone-net/cam/drone_2/frame_00257200.jpg,68.8425,178.7038,21.69
drone_1,257300,-0.0152,0.0145,1.1196,4.9226,32.61,0.9899,0,87,http://internal-drone-net/cam/drone_1/frame_00257300.jpg,193.8154,278.404,32.61
drone_2,257300,0.0231,0.0373,1.0895,5.0244,21.51,0.1143,0,-1,http://internal-drone-net/cam/drone_2/frame_00257300.jpg,69.098,179.1335,21.51
drone_1,257400,0.007,-0.0116,1.1257,4.8771,28.44,0.9823,0,87,http://internal-drone-net/cam/drone_1/frame_00257400.jpg,194.0339,278.8537,28.44
drone_2,257400,-0.0128,-0.0196,1.0211,4.8257,22.13,0.1839,0,-1,http://internal-drone-net/cam/drone_2/frame_00257400.jpg,69.3535,179.5633,22.13
drone_1,257500,-0.0364,-0.0251,1.1068,4.7683,30.68,0.9859,0,87,http://internal-drone-net/cam/drone_1/frame_00257500.jpg,194.2524,279.3034,30.68
drone_2,257500,-0.0164,-0.0343,1.0393,4.8244,26.62,0.205,0,-1,http://internal-drone-net/cam/drone_2/frame_00257500.jpg,69.6091,179.9931,26.62
drone_1,257600,-0.0109,-0.0426,1.0873,4.8833,23.98,0.9769,0,87,http://internal-drone-net/cam/drone_1/frame_00257600.jpg,194.471,279.7532,23.98
drone_2,257600,-0.0007,0.0233,1.0506,5.0158,21.41,0.2458,0,-1,http://internal-drone-net/cam/drone_2/frame_00257600.jpg,69.8646,180.4229,21.41
drone_1,257700,-0.0169,0.0121,1.428,5.173,22.09,0.9935,0,87,http://internal-drone-net/cam/drone_1/frame_00257700.jpg,194.614,280.3435,22.09
drone_2,257700,0.0107,0.0257,1.0848,4.821,22.15,0.1056,0,-1,http://internal-drone-net/cam/drone_2/frame_00257700.jpg,70.1201,180.8526,22.15
drone_1,257800,-0.0474,0.0276,1.3808,5.4859,22.53,0.9628,0,87,http://internal-drone-net/cam/drone_1/frame_00257800.jpg,194.7086,280.8345,22.53
drone_2,257800,0.0342,-0.0054,1.066,5.0933,27.02,0.1723,0,-1,http://internal-drone-net/cam/drone_2/frame_00257800.jpg,70.3757,181.2824,27.02
drone_1,257900,-0.0087,0.0018,1.3798,5.2245,29.07,0.9717,0,87,http://internal-drone-net/cam/drone_1/frame_00257900.jpg,194.8033,281.3254,29.07
drone_2,257900,-0.0278,-0.0495,2.1864,4.9652,28.39,0.0809,0,-1,http://internal-drone-net/cam/drone_2/frame_00257900.jpg,70.2671,181.9812,28.39
drone_1,258000,0.0156,-0.0016,1.3896,5.2794,21.5,0.9711,0,87,http://internal-drone-net/cam/drone_1/frame_00258000.jpg,194.898,281.8164,21.5
drone_2,258000,-0.032,0.0028,2.1411,5.1892,33.06,0.2435,0,-1,http://internal-drone-net/cam/drone_2/frame_00258000.jpg,69.9909,182.398,33.06
drone_1,258100,0.0063,-0.0038,1.3904,4.76,28.49,0.9883,0,87,http://internal-drone-net/cam/drone_1/frame_00258100.jpg,194.9927,282.3073,28.49
drone_2,258100,0.0206,-0.0058,2.1737,4.9497,32.73,0.0409,0,-1,http://internal-drone-net/cam/drone_2/frame_00258100.jpg,69.7147,182.8148,32.73
drone_1,258200,0.0211,-0.0141,1.6511,5.3567,21.28,0.9928,0,87,http://internal-drone-net/cam/drone_1/frame_00258200.jpg,194.9781,282.9146,21.28
drone_2,258200,-0.028,0.003,2.1102,5.0634,34.07,0.2178,0,-1,http://internal-drone-net/cam/drone_2/frame_00258200.jpg,69.4385,183.2315,34.07
drone_1,258300,0.0053,0.0291,1.6074,5.0485,18.76,0.9723,0,87,http://internal-drone-net/cam/drone_1/frame_00258300.jpg,194.9425,283.4133,18.76
drone_2,258300,-0.0112,0.033,2.1401,5.2023,27.38,0.0415,0,-1,http://internal-drone-net/cam/drone_2/frame_00258300.jpg,69.1623,183.6483,27.38
